job_id,arrival_time,runtime,cpu_demand,mem_demand,priority,deadline_time,scenario_id
3721,0.0,2591400.0,0.05127313393886612,0.125,0,5960220.0,azure_vm_real_slice
3722,73200.0,300.0,0.3400618538102519,0.0625,0,73890.0,azure_vm_real_slice
3723,898500.0,600.0,0.0779996060113497,0.5,0,899880.0,azure_vm_real_slice
3724,547800.0,600.0,0.6121483841490865,0.125,1,549030.0,azure_vm_real_slice
3725,1160400.0,300.0,0.05,0.125,0,1161090.0,azure_vm_real_slice
3726,590400.0,2400.0,0.16196277814748924,0.125,0,595920.0,azure_vm_real_slice
3727,1544700.0,1500.0,0.46484714904312796,0.05,1,1547775.0,azure_vm_real_slice
3728,0.0,53700.0,0.4923188861271845,0.125,1,110084.99999999999,azure_vm_real_slice
3729,1756200.0,1200.0,0.07551347471079585,0.125,0,1758960.0,azure_vm_real_slice
3730,0.0,300.0,0.05,0.125,0,690.0,azure_vm_real_slice
3731,0.0,2591400.0,0.05,0.0625,0,5960220.0,azure_vm_real_slice
3732,1457700.0,600.0,0.12158224473318362,0.05,0,1459080.0,azure_vm_real_slice
3733,224100.0,300.0,0.3610206934735611,0.0625,1,224715.0,azure_vm_real_slice
3734,1078200.0,7200.0,0.13735237713119117,0.125,0,1094760.0,azure_vm_real_slice
3735,0.0,1500.0,0.3167541499737667,0.125,0,3449.9999999999995,azure_vm_real_slice
3736,0.0,9900.0,0.05,0.5,0,22770.0,azure_vm_real_slice
3737,0.0,600.0,0.20392080347657338,0.0625,0,1380.0,azure_vm_real_slice
3738,537900.0,2400.0,0.5202202001709739,0.05,1,542820.0,azure_vm_real_slice
3739,0.0,2591400.0,0.08303571191368288,0.0625,0,5960220.0,azure_vm_real_slice
3740,1693500.0,1500.0,0.06696288131547036,0.125,0,1696950.0,azure_vm_real_slice
3741,1315200.0,6600.0,0.055626168207363005,0.0625,0,1330380.0,azure_vm_real_slice
3742,1378500.0,6600.0,0.05,0.5,0,1393680.0,azure_vm_real_slice
3743,583800.0,3300.0,0.0760134285689761,0.0625,0,591390.0,azure_vm_real_slice
3744,1582500.0,900.0,0.05,0.5,0,1584570.0,azure_vm_real_slice
3745,651300.0,600.0,0.05,0.125,0,652680.0,azure_vm_real_slice
3746,985200.0,27000.0,0.5016321089445431,0.125,1,1040550.0,azure_vm_real_slice
3747,554100.0,1200.0,0.08482312437789245,1.0,2,556260.0,azure_vm_real_slice
3748,2012400.0,300.0,0.3042478496409987,0.0625,0,2013090.0,azure_vm_real_slice
3749,0.0,300.0,0.05,0.05,0,690.0,azure_vm_real_slice
3750,471000.0,26700.0,0.13259694249318363,0.5,0,532410.0,azure_vm_real_slice
3751,0.0,1500.0,0.5154063393619063,0.125,1,3074.9999999999995,azure_vm_real_slice
3752,492000.0,7800.0,0.6098223884187537,0.125,1,507990.0,azure_vm_real_slice
3753,319500.0,1800.0,0.05,0.5,0,323640.0,azure_vm_real_slice
3754,1365600.0,1500.0,0.29421019767431755,0.5,2,1368300.0,azure_vm_real_slice
3755,350400.0,3000.0,0.46040384493656394,0.5,1,356550.0,azure_vm_real_slice
3756,771300.0,1800.0,0.33624547417191253,0.0625,0,775440.0,azure_vm_real_slice
3757,0.0,1300800.0,0.05,0.5,0,2991840.0,azure_vm_real_slice
3758,19800.0,18600.0,0.05,0.5,0,62580.0,azure_vm_real_slice
3759,1831200.0,300.0,0.22943039735673212,0.125,0,1831890.0,azure_vm_real_slice
3760,1251000.0,71100.0,0.1448222382193557,0.125,0,1414530.0,azure_vm_real_slice
3761,738000.0,900.0,0.13842045461166133,0.05,0,740070.0,azure_vm_real_slice
3762,1251000.0,300.0,0.05,0.5,0,1251690.0,azure_vm_real_slice
3763,1159800.0,2700.0,0.42218322703708294,0.125,1,1165335.0,azure_vm_real_slice
3764,0.0,6300.0,0.30418785529411957,0.125,0,14489.999999999998,azure_vm_real_slice
3765,372300.0,2100.0,0.05,0.5,0,377130.0,azure_vm_real_slice
3766,0.0,300.0,0.05,0.125,0,690.0,azure_vm_real_slice
3767,1749600.0,1200.0,0.18540073693443573,0.125,0,1752360.0,azure_vm_real_slice
3768,930900.0,7500.0,0.1759754236148019,0.5,2,944400.0,azure_vm_real_slice
3769,1506300.0,300.0,0.05,0.5,0,1506990.0,azure_vm_real_slice
3770,0.0,900.0,0.05,0.5,0,2070.0,azure_vm_real_slice
3771,35400.0,620400.0,0.05075245451348004,0.0625,0,1462320.0,azure_vm_real_slice
3772,745800.0,900.0,0.07301070774686275,0.125,0,747870.0,azure_vm_real_slice
3773,0.0,2400.0,0.05,0.5,0,5520.0,azure_vm_real_slice
3774,53700.0,24300.0,0.3711294555818222,0.125,1,103515.0,azure_vm_real_slice
3775,398100.0,1200.0,0.054322140902164646,1.0,2,400260.0,azure_vm_real_slice
3776,63000.0,1008600.0,0.06123768088976012,0.0625,0,2382780.0,azure_vm_real_slice
3777,1983600.0,300.0,0.05566837444804533,0.5,2,1984140.0,azure_vm_real_slice
3778,926400.0,600.0,0.05,0.5,0,927780.0,azure_vm_real_slice
3779,613200.0,17700.0,0.7860866019621973,0.5,2,645060.0,azure_vm_real_slice
3780,0.0,300.0,0.05,0.125,0,690.0,azure_vm_real_slice
3781,442200.0,5400.0,0.05,0.5,2,451920.0,azure_vm_real_slice
3782,48300.0,4200.0,0.06671206978576123,0.0625,0,57960.0,azure_vm_real_slice
3783,297000.0,600.0,0.05,0.5,0,298380.0,azure_vm_real_slice
3784,0.0,900.0,0.13366651910090585,0.125,0,2070.0,azure_vm_real_slice
3785,1871100.0,600.0,0.05,0.5,2,1872180.0,azure_vm_real_slice
3786,687900.0,1800.0,0.05,0.5,0,692040.0,azure_vm_real_slice
3787,1247100.0,300.0,0.11541251450236467,0.5,0,1247790.0,azure_vm_real_slice
3788,458100.0,600.0,0.3074991917910079,0.125,0,459480.0,azure_vm_real_slice
3789,26400.0,2006700.0,0.05,0.125,0,4641810.0,azure_vm_real_slice
3790,0.0,600.0,0.26109699326037705,0.05,0,1380.0,azure_vm_real_slice
3791,0.0,600.0,0.1411115793151505,0.125,0,1380.0,azure_vm_real_slice
3792,0.0,900.0,0.05,0.5,0,2070.0,azure_vm_real_slice
3793,5100.0,300.0,0.05,0.125,0,5790.0,azure_vm_real_slice
3794,0.0,2591400.0,0.12376883826395799,0.05,0,5960220.0,azure_vm_real_slice
3795,1229100.0,24300.0,0.05,0.5,0,1284990.0,azure_vm_real_slice
3796,472500.0,1200.0,0.2824668206386088,0.125,0,475260.0,azure_vm_real_slice
3797,1428600.0,300.0,0.2907701508557807,0.5,2,1429140.0,azure_vm_real_slice
3798,527400.0,13200.0,0.22274910402596898,1.0,2,551160.0,azure_vm_real_slice
3799,342300.0,900.0,0.05,0.5,0,344370.0,azure_vm_real_slice
3800,325800.0,900.0,0.19738678223304318,0.5,2,327420.0,azure_vm_real_slice
3801,640500.0,2100.0,0.05,0.5,0,645330.0,azure_vm_real_slice
3802,141000.0,900.0,0.10846678258302823,0.125,0,143070.0,azure_vm_real_slice
3803,1847700.0,900.0,0.05,0.125,0,1849770.0,azure_vm_real_slice
3804,1939800.0,9600.0,0.05,0.5,0,1961880.0,azure_vm_real_slice
3805,735000.0,123300.0,0.4008021837169622,0.05,1,987765.0,azure_vm_real_slice
3806,1231800.0,900.0,0.10205952817841771,0.125,0,1233870.0,azure_vm_real_slice
3807,1962900.0,900.0,0.06431897438695486,0.125,0,1964970.0,azure_vm_real_slice
3808,1016100.0,6900.0,0.45434266902822223,0.125,1,1030245.0,azure_vm_real_slice
3809,989100.0,1800.0,0.05,0.0625,0,993240.0,azure_vm_real_slice
3810,0.0,58200.0,0.7974971725513282,0.5,2,104759.99999999999,azure_vm_real_slice
3811,1748700.0,1800.0,0.05,0.5,0,1752840.0,azure_vm_real_slice
3812,1844100.0,7200.0,0.43125855631361604,0.125,1,1858860.0,azure_vm_real_slice
3813,1319100.0,300.0,0.05,0.125,0,1319790.0,azure_vm_real_slice
3814,177300.0,600.0,0.05,0.5,0,178680.0,azure_vm_real_slice
3815,0.0,278400.0,0.05,0.5,0,640320.0,azure_vm_real_slice
3816,33000.0,2700.0,0.13718176022291273,0.125,0,39210.0,azure_vm_real_slice
3817,1626900.0,300.0,0.05,0.5,2,1627440.0,azure_vm_real_slice
3818,976500.0,600.0,0.05,0.125,0,977880.0,azure_vm_real_slice
3819,322800.0,300.0,0.05,0.0625,0,323490.0,azure_vm_real_slice
3820,1410000.0,4500.0,0.6029124938765783,0.05,1,1419225.0,azure_vm_real_slice
3821,958800.0,21900.0,0.20146773103589122,0.5,2,998220.0,azure_vm_real_slice
3822,0.0,3900.0,0.09035284520502687,0.5,0,8970.0,azure_vm_real_slice
3823,0.0,9900.0,0.17475423686907132,0.05,0,22770.0,azure_vm_real_slice
3824,1307400.0,900.0,0.13488020674765547,0.125,0,1309470.0,azure_vm_real_slice
3825,1763400.0,2100.0,0.05,0.5,0,1768230.0,azure_vm_real_slice
3826,670500.0,300.0,0.05,0.5,0,671190.0,azure_vm_real_slice
3827,892500.0,300.0,0.05,0.05,0,893190.0,azure_vm_real_slice
3828,745800.0,300.0,0.05,0.125,0,746490.0,azure_vm_real_slice
3829,1457100.0,300.0,0.10837291460006362,0.05,0,1457790.0,azure_vm_real_slice
3830,0.0,600.0,0.29134698832582506,0.0625,0,1380.0,azure_vm_real_slice
3831,656100.0,1800.0,0.05,0.5,0,660240.0,azure_vm_real_slice
3832,1754100.0,8100.0,0.7829469655553218,0.125,2,1768680.0,azure_vm_real_slice
3833,543600.0,4800.0,0.05,0.5,2,552240.0,azure_vm_real_slice
3834,1272600.0,300.0,0.05,0.0625,0,1273290.0,azure_vm_real_slice
3835,680400.0,4800.0,0.196594447850948,0.0625,0,691440.0,azure_vm_real_slice
3836,765000.0,3600.0,0.05,0.125,0,773280.0,azure_vm_real_slice
3837,1188600.0,900.0,0.051373439935190515,0.125,0,1190670.0,azure_vm_real_slice
3838,1511700.0,521400.0,0.2063872658643538,0.5,2,2450220.0,azure_vm_real_slice
3839,1135500.0,300.0,0.14490818920249166,0.0625,0,1136190.0,azure_vm_real_slice
3840,476400.0,300.0,0.05,0.0625,0,477090.0,azure_vm_real_slice
3841,812700.0,300.0,0.06091688850659208,0.125,0,813390.0,azure_vm_real_slice
3842,0.0,1500.0,0.24039896858565882,0.05,0,3449.9999999999995,azure_vm_real_slice
3843,508200.0,900.0,0.1146952259682516,0.125,0,510270.0,azure_vm_real_slice
3844,1747800.0,26400.0,0.09120999463629742,0.05,0,1808520.0,azure_vm_real_slice
3845,0.0,300.0,0.05,0.5,0,690.0,azure_vm_real_slice
3846,726000.0,2700.0,0.05,0.5,0,732210.0,azure_vm_real_slice
3847,1642500.0,51600.0,0.18353325885120633,0.5,0,1761180.0,azure_vm_real_slice
3848,0.0,300.0,0.2249508315592093,0.0625,0,690.0,azure_vm_real_slice
3849,0.0,2591400.0,0.05,0.0625,0,5960220.0,azure_vm_real_slice
3850,0.0,2591400.0,0.5580782242965774,0.0625,1,5312370.0,azure_vm_real_slice
3851,1837500.0,3600.0,0.08240165323165394,0.125,0,1845780.0,azure_vm_real_slice
3852,494700.0,7500.0,0.077209491001851,0.125,0,511950.0,azure_vm_real_slice
3853,705300.0,48600.0,0.42282618267930766,0.125,1,804930.0,azure_vm_real_slice
3854,1920300.0,1200.0,0.2529987756209548,1.0,2,1922460.0,azure_vm_real_slice
3855,1740900.0,3600.0,0.30319267399351857,0.125,0,1749180.0,azure_vm_real_slice
3856,0.0,12000.0,0.05,0.125,0,27599.999999999996,azure_vm_real_slice
3857,652200.0,81600.0,0.11697094128488113,0.125,0,839880.0,azure_vm_real_slice
3858,1116600.0,39900.0,0.061402958560685075,0.5,0,1208370.0,azure_vm_real_slice
3859,0.0,300.0,0.13590437788656998,0.125,0,690.0,azure_vm_real_slice
3860,314100.0,32700.0,0.7059777598023012,0.125,1,381135.0,azure_vm_real_slice
3861,61800.0,900.0,0.11286659011162146,0.125,0,63870.0,azure_vm_real_slice
3862,1013400.0,1019700.0,0.05,0.125,0,3358710.0,azure_vm_real_slice
3863,516300.0,1500.0,0.05,0.5,0,519750.0,azure_vm_real_slice
3864,0.0,600.0,0.05,0.5,0,1380.0,azure_vm_real_slice
3865,1582800.0,450300.0,0.10864427307473427,0.05,0,2618490.0,azure_vm_real_slice
3866,998700.0,19500.0,0.623312821795112,0.125,1,1038675.0,azure_vm_real_slice
3867,0.0,25500.0,0.2707431703249992,0.125,0,58649.99999999999,azure_vm_real_slice
3868,0.0,2591400.0,0.05972324084985459,0.0625,0,5960220.0,azure_vm_real_slice
3869,0.0,2100.0,0.1930646469695546,0.125,0,4830.0,azure_vm_real_slice
3870,0.0,3000.0,0.1274292734931284,0.0625,0,6899.999999999999,azure_vm_real_slice
3871,1448100.0,600.0,0.10145667611795303,0.125,0,1449480.0,azure_vm_real_slice
3872,779400.0,5700.0,0.13970597266907533,0.5,0,792510.0,azure_vm_real_slice
3873,0.0,4800.0,0.5816722298229154,0.125,1,9840.0,azure_vm_real_slice
3874,1334400.0,900.0,0.05,0.5,0,1336470.0,azure_vm_real_slice
3875,252900.0,76500.0,0.7693467099507296,0.5,2,390600.0,azure_vm_real_slice
3876,0.0,7800.0,0.09243580158374531,0.05,0,17940.0,azure_vm_real_slice
3877,0.0,3000.0,0.4644052140919593,0.05,1,6149.999999999999,azure_vm_real_slice
3878,1490700.0,7200.0,0.8078307256373352,0.5,2,1503660.0,azure_vm_real_slice
3879,1634100.0,600.0,0.05,0.5,0,1635480.0,azure_vm_real_slice
3880,684000.0,15000.0,0.05,0.05,0,718500.0,azure_vm_real_slice
3881,0.0,25800.0,0.05,0.125,0,59339.99999999999,azure_vm_real_slice
3882,609900.0,34200.0,0.16017581566724184,0.125,0,688560.0,azure_vm_real_slice
3883,0.0,300.0,0.15231987732455454,0.0625,0,690.0,azure_vm_real_slice
3884,1061700.0,900.0,0.31042958994893666,0.05,0,1063770.0,azure_vm_real_slice
3885,549000.0,9900.0,0.26024609813175237,0.125,0,571770.0,azure_vm_real_slice
3886,37200.0,10500.0,0.05,0.5,2,56100.0,azure_vm_real_slice
3887,0.0,10800.0,0.05,0.5,0,24839.999999999996,azure_vm_real_slice
3888,1675200.0,300.0,0.05,0.0625,0,1675890.0,azure_vm_real_slice
3889,34800.0,300.0,0.11199462157280869,0.5,0,35490.0,azure_vm_real_slice
3890,1537500.0,600.0,0.06591759722639456,0.125,0,1538880.0,azure_vm_real_slice
3891,0.0,2591400.0,0.05,0.125,0,5960220.0,azure_vm_real_slice
3892,318600.0,300.0,0.22642891561106093,0.125,0,319290.0,azure_vm_real_slice
3893,473700.0,71400.0,0.17907008846182218,0.125,0,637920.0,azure_vm_real_slice
3894,0.0,10800.0,0.34018006186623423,0.0625,0,24839.999999999996,azure_vm_real_slice
3895,805800.0,45900.0,0.44290496529702894,0.125,1,899895.0,azure_vm_real_slice
3896,0.0,300.0,0.05693105482452578,0.125,0,690.0,azure_vm_real_slice
3897,0.0,2591400.0,0.20778563675615647,0.5,0,5960220.0,azure_vm_real_slice
3898,714300.0,8700.0,0.05,0.125,0,734310.0,azure_vm_real_slice
3899,703200.0,1500.0,0.29267103005059214,0.5,0,706650.0,azure_vm_real_slice
3900,1479900.0,1800.0,0.0668705081996744,0.125,0,1484040.0,azure_vm_real_slice
3901,0.0,4200.0,0.7986602914992794,0.5,2,7559.999999999999,azure_vm_real_slice
3902,1178100.0,4200.0,0.05,0.125,0,1187760.0,azure_vm_real_slice
3903,0.0,637800.0,0.05,0.0625,0,1466940.0,azure_vm_real_slice
3904,402600.0,300.0,0.05,0.5,0,403290.0,azure_vm_real_slice
3905,192900.0,1800.0,0.05,0.125,0,197040.0,azure_vm_real_slice
3906,0.0,4800.0,0.09656747813734294,0.5,0,11040.0,azure_vm_real_slice
3907,12900.0,2100.0,0.5848676559972941,0.05,1,17205.0,azure_vm_real_slice
3908,821700.0,1200.0,0.05,0.5,0,824460.0,azure_vm_real_slice
3909,501600.0,600.0,0.2134729758879614,0.5,0,502980.0,azure_vm_real_slice
3910,1536000.0,32400.0,0.19172675558660918,0.0625,0,1610520.0,azure_vm_real_slice
3911,1706100.0,45600.0,0.2972629978486507,0.0625,0,1810980.0,azure_vm_real_slice
3912,0.0,3000.0,0.05,0.5,0,6899.999999999999,azure_vm_real_slice
3913,30900.0,900.0,0.05,0.5,0,32970.0,azure_vm_real_slice
3914,397500.0,2400.0,0.05,0.5,0,403020.0,azure_vm_real_slice
3915,1764000.0,2100.0,0.05,0.5,0,1768830.0,azure_vm_real_slice
3916,0.0,5700.0,0.23674971557726882,0.5,2,10259.999999999998,azure_vm_real_slice
3917,1878000.0,3600.0,0.3757711418252548,0.125,1,1885380.0,azure_vm_real_slice
3918,1836300.0,300.0,0.05,0.05,0,1836990.0,azure_vm_real_slice
3919,615600.0,6000.0,0.13554744904409696,0.0625,0,629400.0,azure_vm_real_slice
3920,778500.0,600.0,0.05,0.125,0,779880.0,azure_vm_real_slice
3921,699900.0,93300.0,0.4549056097133984,0.5,2,867840.0,azure_vm_real_slice
3922,0.0,1041900.0,0.09267113528781035,0.05,0,2396370.0,azure_vm_real_slice
3923,0.0,111300.0,0.18806305265752082,0.5,0,255989.99999999997,azure_vm_real_slice
3924,454500.0,4200.0,0.0838087771782997,0.125,0,464160.0,azure_vm_real_slice
3925,0.0,2589300.0,0.07226426989785929,0.125,0,5955390.0,azure_vm_real_slice
3926,1925100.0,44400.0,0.35057546011990254,0.125,1,2016120.0,azure_vm_real_slice
3927,0.0,600.0,0.05,0.5,0,1380.0,azure_vm_real_slice
3928,0.0,900.0,0.2205026589328563,0.0625,0,2070.0,azure_vm_real_slice
3929,0.0,1200.0,0.05,1.0,2,2160.0,azure_vm_real_slice
3930,1902600.0,49800.0,0.05,0.5,0,2017140.0,azure_vm_real_slice
3931,298200.0,1200.0,0.1244245804926958,0.5,2,300360.0,azure_vm_real_slice
3932,0.0,600.0,0.10699143815482116,0.125,0,1380.0,azure_vm_real_slice
3933,285000.0,32700.0,0.13644009733232831,0.05,0,360210.0,azure_vm_real_slice
3934,1050900.0,9300.0,0.39485871613899914,0.5,2,1067640.0,azure_vm_real_slice
3935,665100.0,20100.0,0.05,0.0625,0,711330.0,azure_vm_real_slice
3936,772800.0,1200.0,0.16569268868137346,0.125,0,775560.0,azure_vm_real_slice
3937,1368900.0,600.0,0.05,0.125,0,1370280.0,azure_vm_real_slice
3938,984000.0,7500.0,0.7873694413769948,0.5,2,997500.0,azure_vm_real_slice
3939,310200.0,900.0,0.1823575995553324,0.0625,0,312270.0,azure_vm_real_slice
3940,1552800.0,9900.0,0.28756031540034654,0.125,0,1575570.0,azure_vm_real_slice
3941,0.0,382500.0,0.05,1.0,2,688499.9999999999,azure_vm_real_slice
3942,714600.0,1318500.0,0.08121000080856183,0.05,0,3747149.9999999995,azure_vm_real_slice
3943,97200.0,17700.0,0.48225478376009645,0.125,1,133485.0,azure_vm_real_slice
3944,425700.0,1200.0,0.05,0.5,0,428460.0,azure_vm_real_slice
3945,929400.0,900.0,0.09081854099003221,0.125,0,931470.0,azure_vm_real_slice
3946,0.0,38400.0,0.46985888053577296,0.05,1,78720.0,azure_vm_real_slice
3947,0.0,300.0,0.05,0.125,0,690.0,azure_vm_real_slice
3948,868800.0,251100.0,0.05,0.5,0,1446330.0,azure_vm_real_slice
3949,0.0,580500.0,0.05,0.125,0,1335150.0,azure_vm_real_slice
3950,0.0,2591400.0,0.05,0.05,0,5960220.0,azure_vm_real_slice
3951,1244700.0,39900.0,0.26764142637743604,0.5,0,1336470.0,azure_vm_real_slice
3952,1797900.0,300.0,0.09448481243848515,0.0625,0,1798590.0,azure_vm_real_slice
3953,0.0,2100.0,0.49379297103296255,0.125,1,4305.0,azure_vm_real_slice
3954,0.0,2400.0,0.05,0.5,0,5520.0,azure_vm_real_slice
3955,0.0,2375100.0,0.05,0.5,0,5462730.0,azure_vm_real_slice
3956,656400.0,300.0,0.26716175167846057,0.0625,0,657090.0,azure_vm_real_slice
3957,285300.0,600.0,0.05,0.125,0,286680.0,azure_vm_real_slice
3958,1861500.0,4200.0,0.4371705999965579,0.125,1,1870110.0,azure_vm_real_slice
3959,1967100.0,300.0,0.05,0.125,0,1967790.0,azure_vm_real_slice
3960,0.0,2591400.0,0.05,0.05,0,5960220.0,azure_vm_real_slice
3961,0.0,92100.0,0.07640463275722649,0.5,0,211829.99999999997,azure_vm_real_slice
3962,545700.0,31500.0,0.7855848510235762,0.5,2,602400.0,azure_vm_real_slice
3963,482400.0,300.0,0.05,0.5,0,483090.0,azure_vm_real_slice
3964,1125900.0,300.0,0.15678129363231896,0.125,0,1126590.0,azure_vm_real_slice
3965,207300.0,1500.0,0.10069977991646384,0.0625,0,210750.0,azure_vm_real_slice
3966,1317900.0,300.0,0.05,0.0625,0,1318590.0,azure_vm_real_slice
3967,0.0,2591400.0,0.05,0.05,0,5960220.0,azure_vm_real_slice
3968,587700.0,3300.0,0.40573007908054115,0.05,1,594465.0,azure_vm_real_slice
3969,790200.0,300.0,0.12681066527569118,0.125,0,790890.0,azure_vm_real_slice
3970,0.0,2591400.0,0.05,0.0625,0,5960220.0,azure_vm_real_slice
3971,1192200.0,2700.0,0.12255355543877872,0.125,0,1198410.0,azure_vm_real_slice
3972,1842600.0,300.0,0.14177423030522635,0.0625,0,1843290.0,azure_vm_real_slice
3973,1558200.0,4200.0,0.3109148391011235,0.05,0,1567860.0,azure_vm_real_slice
3974,1188300.0,600.0,0.05959744082989395,0.5,0,1189680.0,azure_vm_real_slice
3975,0.0,2061300.0,0.09978762686752657,0.0625,0,4740990.0,azure_vm_real_slice
3976,1322100.0,600.0,0.07521650736565723,0.125,0,1323480.0,azure_vm_real_slice
3977,0.0,2400.0,0.08742534178422037,0.0625,0,5520.0,azure_vm_real_slice
3978,0.0,2591400.0,0.06494606278903464,0.0625,0,5960220.0,azure_vm_real_slice
3979,1285200.0,300.0,0.05,0.5,2,1285740.0,azure_vm_real_slice
3980,540900.0,900.0,0.17545616510285666,0.05,0,542970.0,azure_vm_real_slice
3981,1223400.0,600.0,0.05,0.5,0,1224780.0,azure_vm_real_slice
3982,0.0,600.0,0.453342014696694,0.5,1,1230.0,azure_vm_real_slice
3983,30300.0,600.0,0.05,0.125,0,31680.0,azure_vm_real_slice
3984,450300.0,300.0,0.05,0.5,0,450990.0,azure_vm_real_slice
3985,1715400.0,300.0,0.21054362737129573,0.125,0,1716090.0,azure_vm_real_slice
3986,755700.0,207600.0,0.05,0.125,0,1233180.0,azure_vm_real_slice
3987,1275600.0,300.0,0.05,0.0625,0,1276290.0,azure_vm_real_slice
3988,0.0,300.0,0.5493917598912638,0.0625,1,615.0,azure_vm_real_slice
3989,1931400.0,30000.0,0.05,0.5,0,2000400.0,azure_vm_real_slice
3990,1154100.0,1200.0,0.0540251359848525,0.125,0,1156860.0,azure_vm_real_slice
3991,1245900.0,2400.0,0.06278119911699098,0.0625,0,1251420.0,azure_vm_real_slice
3992,497100.0,1800.0,0.05,0.5,0,501240.0,azure_vm_real_slice
3993,2003100.0,1500.0,0.1952032229969769,0.5,2,2005800.0,azure_vm_real_slice
3994,859500.0,1200.0,0.17226761466438206,0.125,0,862260.0,azure_vm_real_slice
3995,2020800.0,300.0,0.3866623264916638,0.0625,1,2021415.0,azure_vm_real_slice
3996,466200.0,112500.0,0.31746906095948413,0.0625,0,724950.0,azure_vm_real_slice
3997,1192500.0,2700.0,0.4648636646238549,0.125,1,1198035.0,azure_vm_real_slice
3998,0.0,228900.0,0.05,0.0625,0,526470.0,azure_vm_real_slice
3999,476100.0,3600.0,0.0836889772024943,0.0625,0,484380.0,azure_vm_real_slice
4000,1485600.0,600.0,0.05,0.125,0,1486980.0,azure_vm_real_slice
4001,0.0,206400.0,0.4430299828150789,0.0625,1,423119.99999999994,azure_vm_real_slice
4002,1586700.0,300.0,0.05,0.0625,0,1587390.0,azure_vm_real_slice
4003,704400.0,1500.0,0.05054863848725229,0.125,0,707850.0,azure_vm_real_slice
4004,1660500.0,900.0,0.05,0.125,0,1662570.0,azure_vm_real_slice
4005,1847400.0,900.0,0.16441226379636337,1.0,2,1849020.0,azure_vm_real_slice
4006,1206600.0,900.0,0.6259457678110515,0.5,1,1208445.0,azure_vm_real_slice
4007,1459200.0,573900.0,0.05,0.0625,0,2779170.0,azure_vm_real_slice
4008,642000.0,2700.0,0.06369009857418732,0.0625,0,648210.0,azure_vm_real_slice
4009,1173600.0,18000.0,0.4876654665426273,0.0625,1,1210500.0,azure_vm_real_slice
4010,1604100.0,600.0,0.05,1.0,2,1605180.0,azure_vm_real_slice
4011,2006100.0,27000.0,0.19493514521546282,0.125,0,2068200.0,azure_vm_real_slice
4012,1725300.0,1500.0,0.19315763566515368,0.5,2,1728000.0,azure_vm_real_slice
4013,1055700.0,600.0,0.05,0.125,0,1057080.0,azure_vm_real_slice
4014,0.0,900.0,0.06980079439198109,0.125,0,2070.0,azure_vm_real_slice
4015,0.0,2100.0,0.05,0.5,0,4830.0,azure_vm_real_slice
4016,534600.0,300.0,0.05,0.5,0,535290.0,azure_vm_real_slice
4017,0.0,57000.0,0.1297852838443098,0.5,0,131100.0,azure_vm_real_slice
4018,405300.0,300.0,0.08557433897858595,0.0625,0,405990.0,azure_vm_real_slice
4019,0.0,67800.0,0.32201838166189894,0.0625,0,155940.0,azure_vm_real_slice
4020,955500.0,314400.0,0.05,0.0625,0,1678620.0,azure_vm_real_slice
4021,0.0,1800.0,0.5274835276784472,0.0625,1,3689.9999999999995,azure_vm_real_slice
4022,1753200.0,1200.0,0.14337939432795227,0.125,0,1755960.0,azure_vm_real_slice
4023,5700.0,2400.0,0.5438798190962759,0.125,1,10620.0,azure_vm_real_slice
4024,0.0,2591400.0,0.2077803573167821,0.5,0,5960220.0,azure_vm_real_slice
4025,1237500.0,36900.0,0.44152363470138367,0.05,1,1313145.0,azure_vm_real_slice
4026,1065900.0,1800.0,0.23762226394433789,0.125,0,1070040.0,azure_vm_real_slice
4027,331500.0,2100.0,0.05,0.5,0,336330.0,azure_vm_real_slice
4028,1450200.0,1800.0,0.05,0.125,0,1454340.0,azure_vm_real_slice
4029,128400.0,2400.0,0.12467809436999772,0.125,0,133920.0,azure_vm_real_slice
4030,0.0,51300.0,0.05,0.125,0,117989.99999999999,azure_vm_real_slice
4031,1939200.0,93900.0,0.05,0.125,0,2155170.0,azure_vm_real_slice
4032,1394700.0,33900.0,0.05,0.5,2,1455720.0,azure_vm_real_slice
4033,134400.0,900.0,0.10506776164652946,0.125,0,136470.0,azure_vm_real_slice
4034,1195500.0,1500.0,0.05,1.0,2,1198200.0,azure_vm_real_slice
4035,1393200.0,300.0,0.28579499792320984,0.0625,0,1393890.0,azure_vm_real_slice
4036,588300.0,300.0,0.05,0.5,0,588990.0,azure_vm_real_slice
4037,996000.0,85500.0,0.05,0.5,0,1192650.0,azure_vm_real_slice
4038,0.0,300.0,0.05,0.5,0,690.0,azure_vm_real_slice
4039,0.0,6300.0,0.6689309027310983,0.125,1,12914.999999999998,azure_vm_real_slice
4040,1800900.0,6000.0,0.584655077581872,0.0625,1,1813200.0,azure_vm_real_slice
4041,0.0,2591400.0,0.05,0.05,0,5960220.0,azure_vm_real_slice
4042,915300.0,600.0,0.05,0.5,0,916680.0,azure_vm_real_slice
4043,0.0,1200.0,0.05,1.0,2,2160.0,azure_vm_real_slice
4044,0.0,300.0,0.05,0.0625,0,690.0,azure_vm_real_slice
4045,0.0,144900.0,0.08668561391565767,0.125,0,333270.0,azure_vm_real_slice
4046,0.0,5700.0,0.07638015560244688,0.125,0,13109.999999999998,azure_vm_real_slice
4047,864900.0,65700.0,0.21865782718782095,0.0625,0,1016010.0,azure_vm_real_slice
